Timestamp,Temperature (°C),Pressure (bar),Vibration_X,Vibration_Y,Vibration_Z,Humidity (%),RPM,Sound (dB),Current (A),Equipment Type,Location,Overheating,Misalignment,Bearing Failure,Imbalance,Electrical Issue
2023-02-11 09:00:00,53.18,1.44,0.613,0.715,0.137,4.25,62.52,61.3,5.36,Centrifugal,Plant B,0,0,0,1,0
2023-02-11 10:00:00,49.98,1.21,0.369,0.374,0.496,6.04,70.04,59.59,6.48,Exhaust,Plant A,0,0,0,1,0
2023-02-11 11:00:00,57.19,1.52,0.49,0.44,0.52,6.44,69.96,74.58,3.27,Exhaust,Plant A,0,1,0,0,0
2023-02-11 12:00:00,77.98,1.58,0.642,0.654,0.733,5.36,64.39,63.22,5.86,Centrifugal,Plant A,0,0,0,0,0
2023-02-11 13:00:00,66.41,1.13,1.123,0.395,0.818,7.38,62.74,66.37,3.9,Centrifugal,Plant B,0,0,0,0,0
2023-02-11 14:00:00,54.29,1.6,0.662,0.499,0.363,5.22,69.56,74.61,5.86,Exhaust,Plant B,0,0,0,0,0
2023-02-11 15:00:00,65.73,1.45,0.33,0.58,0.66,4.42,68.83,59.93,4.53,Exhaust,Plant A,0,0,0,0,0
2023-02-11 16:00:00,73.99,0.93,0.415,0.657,0.653,7.48,67.91,75.46,4.19,Centrifugal,Plant B,0,0,0,0,0
2023-02-11 17:00:00,69.25,1.24,0.409,0.144,0.715,7.31,69.58,66.73,4.39,Axial,Plant C,0,0,0,0,0
2023-02-11 18:00:00,60.6,1.38,0.141,0.643,0.6,3.82,64.49,62.26,3.55,Axial,Plant C,0,0,0,0,0
2023-02-11 19:00:00,53.53,2.07,0.434,0.453,0.112,3.13,67.83,66.76,5.04,Axial,Plant B,0,0,0,0,0
2023-02-11 20:00:00,66.98,1.67,0.647,0.641,0.469,3.45,72.67,64.39,4.23,Axial,Plant B,0,0,0,0,0
2023-02-11 21:00:00,63.93,1.1,0.245,0.655,0.269,4.43,68.25,70.2,5.79,Centrifugal,Plant A,0,0,0,0,0
2023-02-11 22:00:00,68.95,1.65,0.71,0.822,0.459,7.86,61.64,64.76,5.64,Axial,Plant B,0,0,0,0,0
2023-02-11 23:00:00,66.35,1.04,0.598,0.771,0.696,5.79,67.64,58.44,6.69,Exhaust,Plant A,0,0,0,0,0
2023-02-12 00:00:00,70.5,1.82,0.353,0.769,0.561,4.87,64.65,66.9,5.37,Axial,Plant C,0,0,0,0,0
2023-02-12 01:00:00,54.65,1.36,0.472,0.789,0.73,7.44,71.34,61.22,5.52,Centrifugal,Plant B,0,0,0,0,0
2023-02-12 02:00:00,73.17,1.47,0.82,0.558,0.568,5.27,71.59,69.02,6.4,Axial,Plant C,0,0,0,0,0
2023-02-12 03:00:00,61.98,1.9,0.647,0.506,0.24,4.58,61.71,62.06,4.37,Axial,Plant B,0,0,0,0,0
2023-02-12 04:00:00,80.75,1.11,0.502,0.675,-0.004,7.71,73.8,65.56,3.51,Centrifugal,Plant B,0,0,0,0,1
2023-02-12 05:00:00,53.11,1.08,0.452,0.646,0.53,7.25,64.44,68.91,5.2,Axial,Plant A,0,0,0,0,0
2023-02-12 06:00:00,77.36,1.32,0.515,0.438,0.457,7.22,77.8,66.94,3.58,Centrifugal,Plant A,0,0,0,0,0
2023-02-12 07:00:00,61.98,1.81,0.398,0.581,0.305,5.56,69.76,69.25,7.45,Axial,Plant B,0,0,0,0,0
2023-02-12 08:00:00,53.49,1.04,0.079,0.493,0.16,6.95,63.77,71.4,6.46,Centrifugal,Plant B,0,0,0,0,0
2023-02-12 09:00:00,55.16,0.65,0.908,0.329,0.353,3.9,64.29,62.21,7.16,Axial,Plant A,0,1,0,0,0
2023-02-12 10:00:00,56.8,1.36,0.531,0.758,0.461,5.87,71.74,67.68,5.06,Exhaust,Plant C,0,1,0,0,0
2023-02-12 11:00:00,64.24,1.67,0.58,0.511,0.633,7.92,68.04,51.35,5.55,Exhaust,Plant B,0,0,0,0,0
2023-02-12 12:00:00,65.23,1.86,0.488,0.91,0.538,4.45,69.52,69.24,4.54,Centrifugal,Plant A,0,0,0,0,0
2023-02-12 13:00:00,54.26,1.36,0.353,0.175,0.822,6.97,78.06,66.5,5.88,Centrifugal,Plant B,0,1,0,0,0
2023-02-12 14:00:00,59.76,1.38,0.463,0.389,0.293,5.45,66.5,63.08,3.78,Centrifugal,Plant A,0,1,0,0,0
2023-02-12 15:00:00,81.42,1.85,0.18,0.507,0.676,3.2,70.3,69.58,2.46,Exhaust,Plant C,0,1,0,0,0
2023-02-12 16:00:00,77.28,0.94,0.955,0.727,0.509,6.82,77.1,73.86,4.21,Centrifugal,Plant B,0,0,0,0,0
2023-02-12 17:00:00,64.36,1.38,0.253,0.58,0.639,3.84,71.35,65.62,3.54,Axial,Plant B,0,0,0,0,0
2023-02-12 18:00:00,60.38,1.56,0.294,0.562,0.413,6.16,61.97,63.28,6.48,Centrifugal,Plant C,0,0,0,0,0
2023-02-12 19:00:00,61.2,1.63,0.412,0.275,0.714,3.43,72.53,68.83,6.82,Centrifugal,Plant B,0,0,0,0,0
2023-02-12 20:00:00,66.14,1.35,0.758,0.269,0.559,7.73,64.18,61.32,3.6,Axial,Plant B,0,0,0,0,0
2023-02-12 21:00:00,49.77,1.51,0.503,0.565,0.364,4.46,77.03,64.7,6.29,Axial,Plant B,0,0,0,0,0
2023-02-12 22:00:00,57.43,0.75,0.253,0.227,0.498,4.13,65.89,74.11,5.95,Exhaust,Plant A,0,0,0,0,0
2023-02-12 23:00:00,43.31,1.3,0.751,0.394,0.452,3.65,84.85,68.31,3.43,Axial,Plant A,0,0,0,0,0
2023-02-13 00:00:00,63.99,1.64,0.646,0.6,0.598,7.73,77.34,58.6,4.61,Axial,Plant B,0,0,0,0,0
2023-02-13 01:00:00,66.47,1.21,0.608,0.304,0.264,6.56,66.02,59.02,4.42,Centrifugal,Plant C,1,0,0,0,0
2023-02-13 02:00:00,55.17,1.52,0.643,0.821,0.494,6.71,70.1,68.81,5.75,Exhaust,Plant C,0,0,0,0,0
2023-02-13 03:00:00,75.74,1.63,0.979,0.745,0.579,5.5,73.77,72.31,3.77,Axial,Plant B,0,0,0,0,0
2023-02-13 04:00:00,47.74,1.4,0.937,0.186,0.507,5.37,73.92,59.91,4.9,Exhaust,Plant A,0,0,0,0,0
2023-02-13 05:00:00,45.36,1.55,0.363,0.314,0.769,3.55,72.21,70.25,4.31,Axial,Plant A,0,0,0,0,0
2023-02-13 06:00:00,62.24,1.21,0.825,0.043,0.655,5.8,76.26,74.65,5.47,Exhaust,Plant B,0,0,1,0,0
2023-02-13 07:00:00,70.47,1.44,0.577,0.343,0.499,4.23,69.39,77.44,4.78,Axial,Plant A,0,0,0,0,0
2023-02-13 08:00:00,76.84,1.68,0.6,0.653,0.543,7.89,68.17,69.66,4.46,Centrifugal,Plant A,0,0,0,0,0
2023-02-13 09:00:00,55.41,1.55,0.162,0.417,0.559,6.98,68.27,70.53,4.79,Exhaust,Plant C,0,0,0,0,0
2023-02-13 10:00:00,70.79,1.32,0.466,0.592,0.581,5.06,74.29,57.33,7.04,Exhaust,Plant B,0,1,0,0,0
2023-02-13 11:00:00,59.61,1.57,0.337,0.196,0.135,3.76,71.83,78.5,4.58,Axial,Plant A,0,0,0,0,0
2023-02-13 12:00:00,58.27,1.71,0.666,0.66,0.44,6.93,71.46,65.12,3.96,Exhaust,Plant A,0,0,0,0,0
2023-02-13 13:00:00,68.84,0.89,0.714,0.389,0.203,3.61,73.98,63.33,5.58,Axial,Plant A,0,0,0,0,0
2023-02-13 14:00:00,66.52,1.85,0.085,0.502,0.756,3.95,59.74,66.72,4.86,Exhaust,Plant B,0,0,0,0,1
2023-02-13 15:00:00,44.24,1.4,0.496,0.481,0.488,4.06,71.55,75.56,3.58,Exhaust,Plant B,0,0,1,0,0
2023-02-13 16:00:00,74.77,1.63,0.724,0.246,0.461,5.78,71.09,79.04,7.23,Centrifugal,Plant A,0,0,0,0,0
2023-02-13 17:00:00,73.8,1.86,0.463,0.269,0.679,6.94,78.34,68.63,4.65,Centrifugal,Plant C,0,0,0,1,0
2023-02-13 18:00:00,53.74,1.09,0.646,0.694,0.584,4.57,62.36,72.99,4.62,Exhaust,Plant C,0,1,0,0,1
2023-02-13 19:00:00,63.96,1.29,0.57,0.58,0.274,3.42,77.79,68.22,5.16,Centrifugal,Plant B,0,0,0,0,0
2023-02-13 20:00:00,64.94,1.41,0.568,0.71,0.486,5.32,70.38,62.81,6.73,Exhaust,Plant C,0,1,0,0,0
2023-02-13 21:00:00,62.61,1.26,0.446,0.565,0.433,6.74,72.44,75.38,3.32,Axial,Plant A,0,0,0,0,0
2023-02-13 22:00:00,54.5,2.02,0.257,0.529,0.151,4.11,78.38,64.89,5.28,Exhaust,Plant B,1,0,0,0,0
2023-02-13 23:00:00,53.28,1.24,0.276,0.155,0.362,4.1,72.8,75.68,7.09,Exhaust,Plant B,0,0,0,0,0
2023-02-14 00:00:00,59.74,1.33,0.642,0.446,0.463,7.74,72.0,74.49,5.13,Centrifugal,Plant C,0,0,0,0,0
2023-02-14 01:00:00,71.73,1.56,0.504,0.495,0.477,7.77,71.21,71.07,3.76,Centrifugal,Plant B,0,0,0,0,0
2023-02-14 02:00:00,65.44,1.14,0.472,0.891,0.204,7.95,67.58,77.14,4.38,Axial,Plant C,0,0,1,0,0
2023-02-14 03:00:00,56.29,1.38,0.415,0.637,0.73,7.04,69.86,79.16,5.21,Axial,Plant C,0,0,0,0,0
2023-02-14 04:00:00,67.72,1.6,0.439,0.807,0.48,3.94,66.42,67.12,6.33,Axial,Plant A,0,0,0,0,1
2023-02-14 05:00:00,31.51,1.4,0.709,0.62,0.508,4.06,69.78,63.96,4.66,Exhaust,Plant C,0,1,0,0,0
2023-02-14 06:00:00,71.49,1.47,0.433,0.358,0.58,4.7,58.32,58.68,5.83,Axial,Plant C,0,0,1,0,0
2023-02-14 07:00:00,42.6,1.34,0.232,0.523,0.342,4.59,72.15,79.22,3.56,Axial,Plant B,0,0,0,0,0
2023-02-14 08:00:00,56.38,1.05,0.649,0.547,0.591,7.78,69.39,65.8,3.56,Centrifugal,Plant A,0,0,0,0,0
2023-02-14 09:00:00,48.8,1.6,0.459,0.312,0.427,6.95,68.32,73.68,4.52,Centrifugal,Plant A,0,0,1,0,0
2023-02-14 10:00:00,47.05,2.03,0.506,0.423,0.321,6.62,71.1,64.29,6.44,Axial,Plant C,0,0,1,0,0
2023-02-14 11:00:00,71.61,1.51,0.822,0.459,0.615,3.93,62.83,75.69,5.07,Axial,Plant B,0,0,0,0,0
2023-02-14 12:00:00,55.32,1.57,0.496,0.821,0.798,7.55,79.65,64.5,5.29,Exhaust,Plant B,0,0,0,0,0
2023-02-14 13:00:00,63.47,1.71,0.558,0.084,0.645,7.14,69.49,62.04,5.28,Exhaust,Plant B,0,0,0,0,0
2023-02-14 14:00:00,59.53,1.12,0.264,0.741,0.685,3.82,69.27,66.96,6.11,Centrifugal,Plant A,0,0,0,0,0
2023-02-14 15:00:00,64.77,2.01,0.456,0.313,0.396,7.36,65.17,65.34,4.39,Axial,Plant A,0,0,0,0,0
2023-02-14 16:00:00,60.77,1.56,0.622,0.226,0.18,4.36,70.12,70.98,5.69,Axial,Plant C,0,0,0,0,0
2023-02-14 17:00:00,47.17,1.99,0.189,0.736,0.798,3.4,76.93,67.74,4.17,Axial,Plant C,0,1,0,0,0
2023-02-14 18:00:00,69.96,1.28,0.54,0.646,0.911,6.28,75.18,71.14,6.98,Axial,Plant B,0,0,0,0,0
2023-02-14 19:00:00,55.06,2.05,0.52,0.751,0.809,6.27,74.27,66.54,4.2,Axial,Plant C,0,0,0,0,0
2023-02-14 20:00:00,44.43,1.73,0.508,0.66,0.433,3.47,72.73,64.67,4.12,Exhaust,Plant B,0,0,0,0,0
2023-02-14 21:00:00,55.72,1.67,0.707,0.912,0.269,4.59,68.21,65.08,5.55,Exhaust,Plant A,0,0,0,0,0
2023-02-14 22:00:00,75.01,1.57,0.567,0.612,0.287,7.96,62.75,78.22,5.08,Axial,Plant C,0,1,1,0,0
2023-02-14 23:00:00,68.5,1.43,0.796,0.469,0.163,6.39,68.99,69.13,5.33,Exhaust,Plant B,0,0,0,0,0
2023-02-15 00:00:00,56.51,1.86,0.301,0.569,0.479,6.65,68.82,58.08,5.23,Exhaust,Plant A,0,0,0,0,0
2023-02-15 01:00:00,56.51,1.54,0.527,0.749,0.821,4.06,75.24,65.4,3.91,Axial,Plant B,0,0,0,0,0
2023-02-15 02:00:00,56.78,0.91,0.517,0.344,0.472,3.39,71.55,68.48,6.61,Exhaust,Plant C,0,0,0,1,0
2023-02-15 03:00:00,80.77,1.16,0.286,0.37,0.56,4.38,78.06,77.23,5.89,Axial,Plant B,0,0,0,0,0
2023-02-15 04:00:00,63.82,1.44,0.691,0.438,0.775,4.24,75.99,73.14,6.36,Exhaust,Plant A,0,0,0,0,0
2023-02-15 05:00:00,64.3,1.59,0.965,0.079,0.419,4.17,67.72,63.39,4.47,Axial,Plant C,0,0,1,0,0
2023-02-15 06:00:00,70.3,1.48,0.497,0.528,0.907,3.96,61.02,80.09,5.42,Axial,Plant A,0,0,0,0,1
2023-02-15 07:00:00,62.39,1.87,0.601,0.123,0.898,5.87,76.93,67.84,5.2,Exhaust,Plant C,0,0,0,0,0
2023-02-15 08:00:00,57.41,0.91,0.517,0.511,0.474,4.64,76.8,74.23,6.13,Exhaust,Plant B,1,0,0,1,0
2023-02-15 09:00:00,58.04,1.54,0.357,0.673,0.384,7.1,63.17,62.22,6.16,Centrifugal,Plant A,0,0,0,0,0
2023-02-15 10:00:00,59.28,0.95,0.136,0.405,0.639,3.92,77.55,56.01,5.19,Axial,Plant A,0,0,0,0,0
2023-02-15 11:00:00,59.63,1.73,0.359,0.835,0.43,5.32,71.91,60.96,3.48,Axial,Plant B,0,0,0,0,0
2023-02-15 12:00:00,67.28,1.47,0.222,0.208,0.269,3.07,70.8,51.75,6.78,Axial,Plant A,0,0,0,0,0
2023-02-15 13:00:00,60.52,1.63,0.841,0.738,0.756,5.41,78.07,78.56,5.56,Axial,Plant A,0,0,0,0,0
2023-02-15 14:00:00,67.33,1.24,0.477,0.635,0.743,3.28,76.72,69.07,4.39,Exhaust,Plant A,0,0,0,0,0
2023-02-15 15:00:00,59.19,1.88,0.431,0.157,0.531,7.89,73.26,63.38,5.41,Exhaust,Plant A,0,0,0,0,0
2023-02-15 16:00:00,60.79,1.81,0.678,1.042,0.247,6.95,72.37,70.26,3.49,Centrifugal,Plant B,0,0,0,0,0
2023-02-15 17:00:00,40.02,1.68,0.276,0.487,0.254,5.45,73.08,68.95,6.06,Axial,Plant A,0,0,0,0,0
2023-02-15 18:00:00,69.16,1.46,0.347,0.325,0.521,3.43,68.0,71.1,3.53,Centrifugal,Plant A,0,0,0,0,0
2023-02-15 19:00:00,63.46,1.67,0.514,0.219,0.4,5.96,69.72,74.05,4.78,Centrifugal,Plant A,0,0,0,0,0
2023-02-15 20:00:00,69.98,1.29,0.706,0.456,0.432,6.79,65.49,66.55,5.24,Centrifugal,Plant C,0,0,0,0,0
2023-02-15 21:00:00,31.04,1.76,0.6,0.475,0.704,3.95,68.33,63.6,6.04,Centrifugal,Plant C,0,0,1,0,0
2023-02-15 22:00:00,80.88,1.99,0.55,0.521,0.647,5.84,68.17,72.14,5.11,Centrifugal,Plant B,0,0,0,0,0
2023-02-15 23:00:00,58.6,1.82,0.516,0.44,0.776,7.07,66.82,72.01,5.63,Exhaust,Plant B,0,0,0,0,0
2023-02-16 00:00:00,71.08,1.28,0.58,0.627,0.302,6.84,70.68,68.5,4.97,Exhaust,Plant B,0,0,0,0,0
2023-02-16 01:00:00,49.6,1.61,0.54,0.422,0.431,7.01,68.38,78.89,4.97,Centrifugal,Plant A,0,0,0,0,0
2023-02-16 02:00:00,66.13,1.11,0.294,0.113,0.652,7.4,72.51,65.81,5.09,Exhaust,Plant C,0,0,0,0,0
2023-02-16 03:00:00,49.47,1.67,0.509,0.47,0.59,7.69,61.89,63.5,4.81,Exhaust,Plant C,0,0,0,1,0
2023-02-16 04:00:00,53.76,1.64,0.285,0.027,0.806,5.03,69.43,70.09,3.31,Centrifugal,Plant B,0,1,0,0,0
2023-02-16 05:00:00,79.14,0.94,0.516,0.571,0.584,5.84,70.66,64.63,4.23,Exhaust,Plant C,0,0,0,0,0
2023-02-16 06:00:00,58.09,1.15,0.404,0.304,0.87,6.95,68.45,70.48,5.24,Exhaust,Plant B,0,0,0,0,0
2023-02-16 07:00:00,62.17,1.42,1.008,0.533,0.608,6.49,69.14,63.83,4.75,Axial,Plant A,0,0,1,0,0
2023-02-16 08:00:00,68.7,1.41,0.492,0.763,0.712,7.98,62.07,66.0,4.84,Centrifugal,Plant C,0,0,0,0,0
2023-02-16 09:00:00,64.96,1.14,0.219,0.31,0.435,3.07,71.78,77.45,4.68,Axial,Plant A,1,0,0,0,0
2023-02-16 10:00:00,61.5,1.62,0.473,0.712,0.503,4.78,73.24,65.97,4.14,Axial,Plant A,0,0,0,0,0
2023-02-16 11:00:00,63.65,1.58,0.604,0.413,0.682,4.41,72.47,64.01,4.51,Centrifugal,Plant C,0,0,0,0,0
2023-02-16 12:00:00,84.03,1.44,0.835,0.851,0.823,4.31,75.19,73.85,4.69,Axial,Plant B,0,0,0,0,0
2023-02-16 13:00:00,59.42,1.27,0.382,0.427,0.646,4.11,71.01,62.74,5.01,Axial,Plant C,0,0,0,1,0
2023-02-16 14:00:00,62.01,1.81,0.184,0.332,0.483,6.55,72.39,64.54,5.39,Exhaust,Plant A,0,0,0,0,0
2023-02-16 15:00:00,70.51,2.0,0.663,0.637,0.775,3.42,70.78,70.88,4.82,Axial,Plant B,0,0,0,0,0
2023-02-16 16:00:00,71.06,1.35,0.224,0.413,0.062,6.71,73.44,72.69,3.97,Centrifugal,Plant A,0,0,0,0,0
2023-02-16 17:00:00,71.87,1.32,0.413,0.332,0.216,6.47,62.11,74.1,3.6,Exhaust,Plant B,0,0,0,0,0
2023-02-16 18:00:00,66.39,1.65,0.448,0.404,0.636,4.25,65.53,64.26,7.6,Exhaust,Plant C,0,0,0,0,0
2023-02-16 19:00:00,48.57,1.39,0.486,0.491,0.503,4.26,77.93,70.98,3.87,Exhaust,Plant A,0,0,0,0,0
2023-02-16 20:00:00,76.33,1.46,0.638,0.768,0.621,6.14,57.7,65.67,4.48,Centrifugal,Plant B,0,0,1,0,0
2023-02-16 21:00:00,48.54,1.72,0.363,0.113,0.513,6.81,69.3,64.97,5.52,Centrifugal,Plant B,0,0,0,0,0
2023-02-16 22:00:00,63.03,0.93,0.445,0.505,0.614,7.38,75.86,74.02,5.36,Centrifugal,Plant C,0,0,0,1,0
2023-02-16 23:00:00,52.46,1.9,0.497,0.625,0.337,7.26,69.53,65.25,5.52,Axial,Plant B,0,0,0,0,0
2023-02-17 00:00:00,59.36,1.52,0.53,0.539,0.614,7.82,67.97,69.39,4.56,Axial,Plant B,0,0,0,0,0
2023-02-17 01:00:00,63.29,1.38,0.52,0.762,0.699,5.91,70.65,68.78,5.24,Exhaust,Plant A,0,1,0,0,0
2023-02-17 02:00:00,63.21,1.47,0.587,0.485,0.744,7.54,68.23,62.65,5.06,Exhaust,Plant C,0,0,0,0,0
2023-02-17 03:00:00,64.22,1.49,0.669,0.463,0.903,7.04,70.15,72.83,4.69,Centrifugal,Plant C,0,0,0,0,0
2023-02-17 04:00:00,76.14,0.98,0.579,0.618,0.549,7.47,66.58,70.8,5.25,Centrifugal,Plant A,0,0,0,0,0
2023-02-17 05:00:00,64.54,1.95,0.591,0.52,0.555,3.06,75.54,58.07,6.06,Axial,Plant A,0,0,0,0,0
2023-02-17 06:00:00,57.56,1.51,0.184,0.422,0.195,7.83,77.12,69.39,4.98,Axial,Plant A,0,1,0,0,0
2023-02-17 07:00:00,69.64,1.63,0.51,0.603,0.394,5.37,69.33,64.14,4.98,Centrifugal,Plant B,0,0,1,0,0
2023-02-17 08:00:00,71.89,1.79,0.596,0.369,0.461,6.99,63.07,73.49,6.07,Centrifugal,Plant C,0,0,0,0,0
2023-02-17 09:00:00,47.72,1.19,0.646,0.378,0.71,3.64,67.38,60.77,5.96,Axial,Plant C,0,0,0,0,0
2023-02-17 10:00:00,65.97,1.64,0.362,0.394,0.378,4.98,69.08,66.22,6.58,Exhaust,Plant C,0,0,0,0,0
2023-02-17 11:00:00,67.01,1.42,0.368,0.771,0.659,4.36,72.53,69.81,3.24,Exhaust,Plant B,0,0,0,0,1
2023-02-17 12:00:00,57.02,1.75,0.385,-0.144,0.5,4.46,64.96,68.27,5.91,Axial,Plant C,0,0,0,0,0
2023-02-17 13:00:00,73.76,0.86,0.607,0.579,0.465,3.62,66.15,71.81,5.6,Axial,Plant C,0,0,0,0,0
2023-02-17 14:00:00,58.5,1.47,0.707,0.507,0.55,7.03,72.55,60.41,4.11,Exhaust,Plant C,0,0,0,0,0
2023-02-17 15:00:00,61.26,1.32,0.419,0.164,0.422,3.05,74.69,76.26,5.25,Axial,Plant C,0,0,0,0,0
2023-02-17 16:00:00,58.27,1.63,0.682,0.562,0.414,4.56,66.89,70.63,6.05,Exhaust,Plant A,0,0,0,0,0
2023-02-17 17:00:00,60.16,1.64,0.525,0.595,0.159,3.87,63.33,74.8,4.17,Exhaust,Plant B,0,0,0,0,0
2023-02-17 18:00:00,49.04,1.29,0.475,0.618,0.45,5.95,86.42,72.37,5.44,Axial,Plant C,0,0,0,1,0
2023-02-17 19:00:00,45.6,1.29,0.458,-0.03,0.404,4.27,73.92,67.94,5.87,Centrifugal,Plant C,0,0,0,0,0
2023-02-17 20:00:00,75.95,1.47,0.649,0.773,0.397,4.29,68.66,61.58,3.93,Centrifugal,Plant C,0,0,0,0,0
2023-02-17 21:00:00,51.53,1.23,0.565,0.352,0.583,5.44,74.35,65.18,4.86,Centrifugal,Plant C,0,0,0,0,0
2023-02-17 22:00:00,50.09,1.75,0.955,0.637,0.632,6.26,69.38,75.95,5.3,Centrifugal,Plant C,0,0,1,0,0
2023-02-17 23:00:00,38.47,1.39,0.33,0.648,0.546,3.61,74.34,74.93,4.2,Centrifugal,Plant A,0,0,0,0,0
2023-02-18 00:00:00,53.61,0.63,0.604,0.325,0.699,3.88,70.8,64.9,4.12,Centrifugal,Plant A,0,0,0,0,0
2023-02-18 01:00:00,46.77,1.39,0.394,0.632,0.615,4.24,70.46,53.91,4.86,Centrifugal,Plant B,0,0,0,0,0
2023-02-18 02:00:00,76.42,1.19,0.326,0.423,0.441,7.87,69.43,66.94,5.8,Axial,Plant B,0,0,0,1,0
2023-02-18 03:00:00,70.1,1.01,0.498,0.086,0.407,4.99,62.76,66.56,5.64,Axial,Plant C,0,0,0,0,0
2023-02-18 04:00:00,53.12,1.13,0.527,0.734,0.563,5.99,79.69,66.75,4.14,Centrifugal,Plant C,0,0,0,0,0
2023-02-18 05:00:00,82.52,1.53,1.084,0.345,0.615,4.21,65.29,70.64,5.65,Axial,Plant A,0,0,1,0,0
2023-02-18 06:00:00,69.82,1.9,0.463,0.329,0.78,5.45,63.2,72.38,4.16,Exhaust,Plant B,0,0,0,0,0
2023-02-18 07:00:00,56.75,1.59,0.274,0.419,0.738,3.37,68.94,72.95,3.39,Centrifugal,Plant C,0,0,0,0,0
2023-02-18 08:00:00,35.01,1.32,0.555,0.554,0.392,3.17,65.19,70.23,4.63,Exhaust,Plant C,1,0,0,0,0
2023-02-18 09:00:00,82.91,1.64,0.085,0.489,0.48,5.34,69.74,59.0,6.12,Axial,Plant C,1,0,0,0,0
2023-02-18 10:00:00,46.1,1.36,0.482,0.61,0.634,4.99,73.44,66.29,5.66,Centrifugal,Plant B,0,0,0,0,0
2023-02-18 11:00:00,43.55,1.29,0.503,0.232,0.714,3.68,74.98,79.52,5.0,Exhaust,Plant A,0,0,0,0,0
2023-02-18 12:00:00,70.23,1.15,0.659,0.352,0.688,6.44,74.07,69.87,4.58,Axial,Plant A,0,0,0,0,0
2023-02-18 13:00:00,84.4,0.97,0.695,0.477,0.487,7.96,68.47,69.84,4.61,Centrifugal,Plant C,0,0,0,0,0
2023-02-18 14:00:00,73.84,1.38,0.399,0.88,0.249,4.98,70.25,69.8,5.11,Centrifugal,Plant C,0,0,0,0,0
2023-02-18 15:00:00,65.64,1.55,0.47,0.477,0.3,6.12,72.04,70.08,3.93,Exhaust,Plant C,0,0,0,0,0
2023-02-18 16:00:00,65.95,1.47,0.347,0.717,0.555,7.81,61.21,56.08,4.65,Exhaust,Plant C,0,0,0,0,0
2023-02-18 17:00:00,68.53,1.38,0.274,0.508,0.568,7.16,72.85,66.8,4.78,Exhaust,Plant C,0,0,0,0,0
2023-02-18 18:00:00,67.59,1.22,0.562,0.403,0.28,5.32,62.71,67.81,3.65,Axial,Plant B,0,0,0,0,0
2023-02-18 19:00:00,62.81,1.68,0.245,0.451,0.509,6.69,80.2,74.41,4.16,Exhaust,Plant A,0,0,0,0,0
2023-02-18 20:00:00,61.04,1.1,0.417,0.466,0.626,3.64,67.98,68.24,5.41,Exhaust,Plant B,0,0,1,0,0
2023-02-18 21:00:00,59.37,1.73,0.301,0.621,0.27,5.56,69.08,59.77,5.01,Exhaust,Plant B,0,0,0,0,0
2023-02-18 22:00:00,52.46,1.2,0.61,0.775,0.721,4.4,66.15,70.15,4.69,Centrifugal,Plant C,0,0,0,0,0
2023-02-18 23:00:00,57.19,1.27,0.86,0.572,0.424,3.81,66.85,63.98,4.09,Exhaust,Plant B,0,0,0,0,0
2023-02-19 00:00:00,43.07,1.06,0.24,0.737,0.752,5.13,81.37,61.92,6.58,Exhaust,Plant A,0,0,0,0,0
2023-02-19 01:00:00,59.02,1.35,0.129,0.307,0.393,3.66,74.7,63.83,4.16,Axial,Plant C,0,0,0,0,0
2023-02-19 02:00:00,50.11,1.79,0.475,0.417,0.295,6.49,62.25,70.71,5.25,Axial,Plant A,0,0,0,0,0
2023-02-19 03:00:00,48.96,1.65,0.503,0.355,0.408,5.28,77.52,74.29,4.51,Exhaust,Plant B,0,1,0,0,1
2023-02-19 04:00:00,61.8,1.79,0.544,0.563,0.481,5.66,75.97,70.41,5.04,Axial,Plant C,0,0,0,0,0
2023-02-19 05:00:00,73.92,1.66,0.411,0.428,0.422,3.73,68.59,71.16,5.46,Axial,Plant A,0,1,0,0,0
2023-02-19 06:00:00,69.18,1.17,0.46,0.646,0.457,3.7,71.53,70.37,3.63,Axial,Plant A,0,0,0,0,0
2023-02-19 07:00:00,44.29,1.4,0.574,0.314,0.567,5.92,69.93,68.51,4.99,Centrifugal,Plant C,0,1,0,0,0
2023-02-19 08:00:00,50.1,1.27,0.708,0.509,0.466,7.93,79.86,71.48,6.19,Exhaust,Plant A,0,0,0,0,0
2023-02-19 09:00:00,69.41,1.9,0.109,0.637,0.487,3.48,66.02,55.91,6.76,Exhaust,Plant C,0,1,0,0,0
2023-02-19 10:00:00,50.18,1.14,0.426,0.087,0.158,4.43,70.73,68.56,4.87,Exhaust,Plant C,0,0,0,0,0
2023-02-19 11:00:00,57.75,1.77,0.543,0.924,0.578,7.35,67.86,62.78,5.04,Axial,Plant B,0,0,0,0,0
2023-02-19 12:00:00,65.5,1.77,0.316,0.443,0.482,3.36,62.83,73.81,7.21,Axial,Plant A,0,0,0,0,0
2023-02-19 13:00:00,50.32,2.05,0.846,0.095,0.822,7.38,80.96,67.26,6.13,Axial,Plant C,0,0,0,0,0
2023-02-19 14:00:00,61.05,1.38,0.373,0.532,0.312,5.62,64.09,68.15,4.38,Centrifugal,Plant B,0,0,0,0,0
2023-02-19 15:00:00,46.66,1.71,0.492,0.507,0.138,5.04,71.1,60.47,4.38,Axial,Plant B,0,0,0,0,0
